sha256,filename,file_size_mb,domain,confidence,priority_score,title,authors,year,publisher,is_book,r2_isbns,r2_ol_title,r2_ol_found,r2_classification_domain,r2_classification_confidence,r2_classification_method,r2_chars_extracted,r2_extractable,r2_has_toc,r2_content_fingerprint,reclassified_as_book,duplicate_group,r2_dedup_is_best_copy
19eb6ed3833494d3a09dd57702c2469f935ef34e70814512f1caefe8eca20f99,Moduli of Curves (Joe Harris Ian Morrison).pdf,3.4,algebra,medium,10,Moduli of Curves (Joe Harris Ian Morrison),,,,True,,,,algebra,medium,keyword_text,14479,True,False,5de17bfece70f262,,,True
7c281482aba3adbaaa63176db6ae11b3f7107b77f3f7566b37b399b8b9346fc4,Morse_Index_and_Linear_Stability_of_the_Lagrangian.pdf,6.6,physics,low,10,Morse_Index_and_Linear_Stability_of_the_Lagrangian,,,,True,,,,physics,low,keyword_text,13172,True,False,5715fcc53d9d441d,,,True
0bb4c247a2d30d99b2345d0fb8c19189e5d3d6d6c83207e1281f61287bd8ada3,Mícheál O'Searcoid Metric Spaces.pdf,1.85,mathematics,low,10,Mícheál O'Searcoid Metric Spaces,,,,True,,,,mathematics,low,keyword_text,5376,True,False,a98f542133339eba,,,True
11c6d1e00f11bf0a97fcd69b2dbb7312f3f5b2b29e11bfc7408b0cf68e3390f9,NBqbdenIRtGam3XpyBbRng_da0b01c85dfe4127b39b22b2351fdc74_file-course-slides_en.pdf,8.1,data_science,medium,10,NBqbdenIRtGam3XpyBbRng_da0b01c85dfe4127b39b22b2351fdc74_file-course-slides_en,,,,True,,,,data_science,medium,keyword_text,380,True,False,419b539411c18521,,,True
b5e704fbbf38b5e2bc0b7e2eb79365c34c7c49989330244f7576ecf0c92ccbc5,NLNM_RoySoc_1988.pdf,6.59,linear_algebra,low,10,NLNM_RoySoc_1988,,,,True,,,,linear_algebra,low,keyword_text,13171,True,False,de55b9a224202e50,,,True
d5bd0474b3147e88574eaf03c3b923b8d217024ed9229246f490b8cffbb55a04,Nonlinear Dynam 2014 Wright.pdf,3.1,dynamical_systems,low,10,Nonlinear Dynam 2014 Wright,,2014,,True,,,,dynamical_systems,low,keyword_text,20697,True,False,d243b1eedc01ca69,,,True
fb03f2e291997f9cf86eebb1192199d6957edad740a106c7faab727a7a8a7c86,"Note Nov 16, 2020.pdf",4.52,unclassified,unclassified,10,"Note Nov 16, 2020",,2020,,True,,,,,,,126,True,False,dd7ab4ff71811ae8,,,True
50f43b6fc7720874b5fcdd643c6508ebec28d3df615f74118d2f3594e4fa82c7,Optimization_Algorithms_v4_MEAP.pdf,15.08,algorithms,medium,10,Optimization_Algorithms_v4_MEAP,Alaa Khamis,,,True,,,,algorithms,medium,claude_code,4438,True,False,c44f3811d0a2ace1,,,True
3076f442e2f745cbd1b1b1fd492fddde17e6af7f3d7e14cfba30e68ea61e8bd5,PSOPT_Manual_R4.pdf,1.44,unclassified,unclassified,10,PSOPT_Manual_R4,,,,True,,,,,,,8998,True,False,70e3b63ed515e5bf,,,True
efb656216b4e2f4891e46c77dc2dfd897ba36cda36655fd5ba2c64466a2a7422,Phys Rev A 1984 Reichl 1.pdf,1.18,sql,low,10,Phys Rev A 1984 Reichl 1,,1984,,True,,,,sql,low,keyword_text,23441,True,False,a659355ce5a42ccf,,,True
2aeace211ac6d36b65eb76b39606f5e387308104b63f4d3cf66499b6dec4e82c,Physica D- Nonlinear Phenomena Volume 46 issue 1 1990 doi 1010162F0167-278928902990114-5 Siegfried Bleher Celso Grebogi Edward Ott -- Bifurcation to chaotic scattering.pdf,2.19,dynamical_systems,medium,10,PII: 0167-2789(90)90114-5,,1990,,True,,,,dynamical_systems,medium,keyword_text,12954,True,False,325440847137f61c,,,True
8773fade1bb09f9b8f7e01e91475170d0c77eddcaf385420ab42ab3865f2c56b,Physical Review A Volume 95 issue 3 2017 doi 1011032FPhysRevA95032130 Junginger Andrej Main Jörg Wunner Günter Hernandez Rigo -- Variational principle for the determination of unstable pe.pdf,1.04,analysis,medium,10,Physical Review A Volume 95 issue 3 2017 doi 1011032FPhysRevA95032130 Junginger Andrej Main Jörg Wunner Günter Hernandez Rigo -- Variational principle for the determination of unstable pe,,2017,,True,,,,analysis,medium,claude_code,23601,True,False,30a7f2370a62fcfb,,,True
5a105ab10b2d31c4013b5ef171b08e946896868445c6d12372ef36608948a09e,Physics of Atoms and Ions (Boris M. Smirnov).pdf,3.7,physics,medium,10,0-387-21730-4.pdf,,,,True,,,,physics,medium,claude_code,4276,True,False,d60ddb6b69e1cc2d,,,True
19d725c20f7d3f2dad9b3e75dd9d7e3c303ddbc6a9653a611491224b9d505391,Physics of Fluids 1994present 2008 Tophøj.pdf,1.17,physics,medium,10,Physics of Fluids 1994present 2008 Tophøj,,2008,,True,,,,physics,medium,claude_code,26354,True,False,5f40637888706fa0,,,True
dcfa134db1e79310874008820d6b4145719dc3de9bfe0e5c2d16ef281b50ad95,Platform_Engineering_on_Kubernetes_v8_MEAP.pdf,15.43,software_engineering,medium,10,Platform_Engineering_on_Kubernetes_v8_MEAP,Mauricio Salatino,,,True,,,,software_engineering,medium,keyword_text,5664,True,False,cafb4bfdab0c4642,,,True
25a09819a2d7d18bb9dd81ecb5fa249f8d654bd6a56b809dc634d5cf99380c38,Platform_Engineering_on_Kubernetes_v9_MEAP.pdf,16.13,software_engineering,medium,10,Platform_Engineering_on_Kubernetes_v9_MEAP,Mauricio Salatino,,,True,,,,software_engineering,medium,keyword_text,6565,True,False,404c80fa52a26fbe,,,True
8fb1dfd1433e3f1654ad56feb8513a833e13d03b8efbe5bec32057b03d00c109,PostTraining_LLMs_M1.pdf,8.27,deep_learning,low,10,PostTraining_LLMs_M1,,,,True,,,,deep_learning,low,keyword_text,358,True,False,4c2c01df477d61e6,,,True
8abbaab43aca551b74081a875dd328591342d3e39346815c33a46cbbdbc4f292,PostTraining_LLMs_M2.pdf,8.38,deep_learning,medium,10,PostTraining_LLMs_M2,,,,True,,,,deep_learning,medium,keyword_text,790,True,False,9d9d4615c46b0f02,,,True
07e57d459c8928b4354bf5425ea51a074a846d6deae2e79d9c179c9523b9dc14,PostTraining_LLMs_M3.pdf,7.57,rag_llm,medium,10,PostTraining_LLMs_M3,,,,True,,,,rag_llm,medium,claude_code,783,True,False,8e1b978ec73722a2,,,True
e7975c767c2602e8a8348a092d12ad58a32e83445e1d0824e9e21793519cebaf,"Proceedings Mathematical Physical & Engineering Sciences Volume 344 issue 1638 1975 [doi 10.1098%2Frspa.1975.0106] Bona, J. -- On the Stability Theory of Solitary Waves.pdf",3.02,dynamical_systems,medium,10,"Proceedings Mathematical Physical & Engineering Sciences Volume 344 issue 1638 1975 [doi 10.1098%2Frspa.1975.0106] Bona, J. -- On the Stability Theory of Solitary Waves",,1975,,True,,,,dynamical_systems,medium,claude_code,875,True,False,780aa1bf45ddf88d,,,True
44d83d9e4dd32cc0a9cba2ceda8e8da3f746e8b4186815c36497a1cd88e14bd8,Publishing_Python_Packages_v10_MEAP.pdf,15.18,software_engineering,low,10,Publishing_Python_Packages_v10_MEAP,Dane Hillard,,,True,,,,software_engineering,low,claude_code,5442,True,False,d95679e6a418b020,,,True
00076d66d6afccb9524a6b8c000861c97e4a77e43cdde23b36ba80c0cf12116f,Publishing_Python_Packages_v6_MEAP.pdf,12.32,software_engineering,low,10,Publishing_Python_Packages_v6_MEAP,Dane Hillard,,,True,,,,software_engineering,low,claude_code,5289,True,False,083e6a37292e007b,,,True
c61fdc8bb71206440f603fad7b35ca8ca726b208a94adcfdf3a3e7f816639aa9,Publishing_Python_Packages_v7_MEAP.pdf,12.78,software_engineering,low,10,Publishing_Python_Packages_v7_MEAP,Dane Hillard,,,True,,,,software_engineering,low,claude_code,5289,True,False,c6ccb865b40b2219,,,True
7f1d561cc9abfe89cbd9f5b925893a035cc4477651b7896298b69b98d32f09d9,Publishing_Python_Packages_v8_MEAP.pdf,15.11,software_engineering,low,10,Publishing_Python_Packages_v8_MEAP,Dane Hillard,,,True,,,,software_engineering,low,claude_code,5358,True,False,5865a9d4b1d5896e,,,True
31f4cc476ce591f8b4a611028d865ebb8b809321077ec99ee25cf9a9d58a63ac,Publishing_Python_Packages_v9_MEAP.pdf,15.86,software_engineering,low,10,Publishing_Python_Packages_v9_MEAP,Dane Hillard,,,True,,,,software_engineering,low,claude_code,5360,True,False,b049077ed40923a6,,,True
2b61db40ee72552487e59260d00b45567898c3ee8a1f2970cf68158c10464b45,Python_Concurrency_with_asyncio_v10_MEAP.pdf,7.69,software_engineering,medium,10,Python_Concurrency_with_asyncio_v10_MEAP,Matt Fowler,,,True,,,,software_engineering,medium,claude_code,5463,True,False,c7fda6456e5221a5,,,True
d25939c5d3f31bf1170efa8743a5954cff6e55cee5bd8799437d75052f6065ae,"Quarteroni A., Sacco R., Saleri F. Numerical mathematics  2007.pdf",4.89,mathematics,medium,10,"Quarteroni A., Sacco R., Saleri F. Numerical mathematics 2007",,2007,,True,,,,mathematics,low,claude_code,44691,True,False,99c637dedd83d0bb,,,True
fbc96b6c4c2e739337dc6b7e32d78e1ce0e92cea538b26976f992be7f31a5eee,"Reading,  Writing,  and Proving (Ulrich Daepp Pamela Gorkin).pdf",3.94,unclassified,unclassified,10,"Reading, Writing, and Proving (Ulrich Daepp Pamela Gorkin)",,,,True,,,,,,,2360,True,False,3b4ac58b81271940,,,True
deb910e916ed3296da2c1dc43ceb2e391a4f24b7b75aed9cd153b1f0c04b764e,Regular and Chaotic Dynamics Volume 23 issue 6 2018 doi 1011342FS1560354718060023 Bäcker Arnd Meiss James D -- Mosers Quadratic Symplectic Map.pdf,1.55,topology_geometry,low,10,C:\work\RCD\N6\FINAL\RCD_06_18.dvi,,2018,,True,,,,dynamical_systems,low,keyword_text,15245,True,False,0a8b0cd54c586ff4,,,True
c369f96605c7be1dcfb87227f0c61b8b36d0e3d2b351803d63c3c1aa384e4684,RoMa2002.pdf,7.65,dynamical_systems,low,10,"Variational Integrators for Degenerate Lagrangians, with Application to Point Vortices",,,,True,,,,physics,low,keyword_text,16043,True,False,b6595346c80a7fbd,,,True
e230454231647ab1592453d861afe78e3f083fc9d71c105060fea8b5fc1344bd,Schaum's Easy Outline of Differential Equations -- 143.pdf,6.52,mathematics,medium,10,Schaum's Easy Outline of Differential Equations -- 143,,,,True,,,,dynamical_systems,medium,claude_code,240,True,False,232f76ea1a55f6a3,,,True
d7fad6e1d3c4d4932d6d26c81344977604cc922fe350f5ce8542856238395144,Schaum's Outlines - Real Variables.pdf,8.46,analysis,low,10,Schaum's Outlines - Real Variables,,,,True,,,,analysis,low,keyword_text,24142,True,False,0e2042f23cc690d4,,,True
57bf343807df8464f246fd2ee1cf4fd26d7f1d956738514684182bb49cd98b04,Schaum's Partial Differential Equations -- 250.pdf,9.46,mathematics,medium,10,Schaum's Partial Differential Equations -- 250,,,,True,,,,mathematics,low,keyword_text,10058,True,False,e4ffbe058305d0ea,,,True
bc272d84ae1bab3cecfc6b35318e5b7f0158f0bd0041125d62f42ac067ecd628,Survival Analysis_ Techniques f - John P Klein.pdf,3.06,statistics,low,10,Survival Analysis: Techniques f - John P Klein,,,,True,,,,statistics,low,claude_code,7435,True,False,665f2d8c6ff1c8f5,,,True
e2b9649bcf90be3e607c9fe90ccdf8174495325a127c8a39dfcac879dcb16a41,TLA_thesis_final.pdf,6.61,physics,medium,10,TLA_thesis_final,,,,True,,,,physics,medium,keyword_text,3145,True,False,b27e497bb071c8e8,,,True
7f414da19fecba74a6ccdf9d12da725d24f9f2a231bc30d3fa84d25061caf6d0,TOPMETDYN-LEC.pdf,8.58,physics,low,10,TOPMETDYN-LEC,,,,True,,,,physics,low,keyword_text,2464,True,False,6b9cb6d1fecc019e,,,True
852a01a8b25d7b3a14f8073a408a6bbe4e378cecc829553c15e0eb21d943ef6a,The Secret History of the Mongols_ A Mongolian Epic Chronicle of.pdf,5.44,unclassified,unclassified,10,The Secret History of the Mongols: A Mongolian Epic Chronicle of,,,,True,,,,,,,3910,True,False,1de8399e03eef583,,,True
f5c79a1aa3eec9de7d79ff5527b1447d07d213df000b03046c18ed59f1ee0cb2,Thesis20James20Wright20Corrected.pdf,2.82,unclassified,unclassified,10,Thesis20James20Wright20Corrected,,,,True,,,,,,,3209,True,False,5d324cffaa79d8bb,,,True
d57d31ff57e90166ab6300101feeaf49e08a5e7bb031335de6c290b5423f0c4b,Time_Series_Forecasting_in_Python_v3_MEAP.pdf,10.21,time_series,medium,10,Time_Series_Forecasting_in_Python_v3_MEAP,Marco Peixeiro,,,True,,,,time_series,medium,keyword_text,3963,True,False,d3d49e112e4be9aa,,,True
4553a54399f0027a8767645b99ae1295dde1a03d7307bb29c483921fffa110b8,Time_Series_Forecasting_in_Python_v4_MEAP.pdf,11.75,time_series,medium,10,Time_Series_Forecasting_in_Python_v4_MEAP,Marco Peixeiro,,,True,,,,time_series,medium,keyword_text,3963,True,False,3a077bab16644c27,,,True
1ab9d4f5c50ed530da6c056d363d20571b1e66b793c5a1aed9301711fd8ec958,Time_Series_Forecasting_in_Python_v5_MEAP.pdf,11.94,time_series,medium,10,Time_Series_Forecasting_in_Python_v5_MEAP,Marco Peixeiro,,,True,,,,time_series,medium,keyword_text,3944,True,False,d265783e47c023d2,,,True
2a2f407b7de8a0fefa6a3fc71beb1d3a576b862fa2a998351c80e8d908a39bcf,Tiny_C_Projects_v7_MEAP.pdf,6.66,software_engineering,medium,10,Tiny_C_Projects_v7_MEAP,Dan Gookin,,,True,,,,software_engineering,medium,claude_code,5290,True,False,65a3d585040312be,,,True
bccd6a473ee59a012ee700b251e8fb2fb0a995377f10c8077c99ca5385d55fa2,Tiny_C_Projects_v8_MEAP.pdf,6.5,software_engineering,medium,10,Tiny_C_Projects_v8_MEAP,Dan Gookin,,,True,,,,software_engineering,medium,claude_code,5293,True,False,56b5e7775ee5493d,,,True
24b137f6444c3af15590bdc24022ec53ed7f9e3436b70a056a16e86524839f80,Unification and Supersymmetry (Rabindra N. Mohapatra).pdf,4.22,unclassified,unclassified,10,Unification and Supersymmetry (Rabindra N. Mohapatra),,,,True,,,,,,,4099,True,False,d670d19b173e0b71,,,True
24001c7801a4e8925105d3fcce012c4cbc3fb0f0a9b842aa1df65ac4f96d89bd,Vortices_on_surfaces_-_final_version.pdf,5.9,dynamical_systems,low,10,Vortices_on_surfaces - final_version,,,,True,,,,dynamical_systems,low,claude_code,10288,True,False,391a28e16be8dca5,,,True
f0e256147c29b567ffd770b87140233bfe00949c83ccc1a52e7a0fb86dd63e34,Weatherwax_ISLR_Solutions_Manual.pdf,5.42,unclassified,unclassified,10,write_up.dvi,,,,True,,,,,,,3801,True,False,0409ba03360662b8,,,True
3d4b18595532640bf437fefdf50d12498d7e87276d40b62b1db7a8bbec0b844b,[David_Robson]_Sūrya_Namaskāra(BookZZ.org).pdf,9.4,unclassified,unclassified,10,SN__eBook.indd,,,,True,,,,,,,931,True,False,185f324fa2cec13a,,,True
9df2137f5d9733111246d297ba0bb25e9fad099acf55e8ab70ee67b6bd55d865,"[Michael_Reed,_Barry_Simon]_Methods_of_Modern_Math(BookZZ.org).pdf",3.94,analysis,medium,10,Methods_of_Modern_Math(BookZZ.org),,,,True,,,,mathematics,low,claude_code,19426,True,False,63300aa2df09b64a,,,True
064db292ecc88cb5ddc62c0a73ea86ab6e3454ddd10f6a8d4824ba557453663f,[Stanley_J._Farlow]_Partial_Differential_Equations(BookZZ.org).pdf,5.71,unclassified,unclassified,10,Partial_Differential_Equations(BookZZ.org),,,,True,,,,,,,1723,True,False,cdf68ad0dfdce242,,,True
051caa53f5d5f5da6b33aba548d6809604134b8a1c2d53d5a9bc7afd4b7737c6,applied_analysis.pdf,3.39,unclassified,unclassified,10,applied_analysis,,,,True,,,,,,,9865,True,False,7e051714892d8cbb,,,True
d52d495a1f27318822166576c8c7445873d9338f0375a2ce3616105986317671,asl_webinar_cloud_composer.pdf,5.67,unclassified,unclassified,10,asl_webinar_cloud_composer,,,,True,,,,,,,526,True,False,1a90a6cc02219076,,,True
e6e74ffd674a2049f67f0991111e3899e4af30f43a0eb6bf8f1d96df9136a35b,basic stochastic processes.pdf,7.0,probability_theory,medium,10,basic stochastic processes,,,,True,,,,probability_theory,medium,claude_code,15374,True,False,2281cfbe7cda5e63,,,True
7cb9454c5a161f0fecbb82572e8bf46c0b97c201fc22773ef32147ef64535d1f,bk_acx0_251442.pdf,8.5,unclassified,unclassified,10,bk_acx0_251442,,,,True,,,,,,,280,True,False,ce22dff70fa7ab5f,,,True
26ddc8e0b3bdcbb5c7d3fa396390897ee899a541897e6ed4b48a4b4f5dcc09e5,bk_acx0_300454.pdf,7.1,unclassified,unclassified,10,bk_acx0_300454,,,,True,,,,,,,4046,True,False,94ba8cd713d00361,,,True
f4787801524c2292a506e803c960f7b4e2ca17d7b6964aeeb68b6515cad520f3,bv_cvxslides.pdf,1.66,numerical_methods,low,10,bv_cvxslides,,,,True,,,,numerical_methods,low,keyword_text,1930,True,False,186ea470b0bd8c6d,,,True
638ff0abae5917f028867506a0614e6aec25306eab69ce19e413a18ac4ed7211,color-hadjidem_patra07.pdf,7.6,dynamical_systems,medium,10,color-hadjidem_patra07,,,,True,,,,dynamical_systems,medium,keyword_text,10738,True,False,ea3c48a91ecbe80c,,,True
a5026c2c4363c2935e15c7ee60a6f8056dede58302712ca56ae5df06ae0219e8,holmes-1990.pdf,1.72,mathematics,low,10,holmes-1990,,1990,,True,,,,mathematics,low,keyword_text,21501,True,False,4876ddfa0df7b8cc,,,True
90bbdcbaf8495885a86527e5e307a1dd434a7f1841ebe2a39b2ed195a0795527,image_1.pdf,5.59,unclassified,unclassified,10,image_1,,,,True,,,,,,,1660,True,False,f20373ba9c010b01,,,True
3df3bc0d4973577667e1f708af9c84fa02b1977cc70dfd0c69599d2165711712,oecs-sar.pdf,9.48,unclassified,unclassified,10,oecs-sar,,,,True,,,,,,,18465,True,False,756a0b4d8c1f4a18,,,True
d2bcf1be0c606d9be9d3c3980eba7279027607cdf672d541d83a62ed9f0180e3,project2016nsf.pdf,5.36,dynamical_systems,low,10,project2016nsf,,,,True,,,,dynamical_systems,low,keyword_text,15390,True,False,c2c9cea3a3000e17,,,True
ba9355812677bb031838af1e8b2a8293d6d11345ef88d80e53b61712f4ac23cb,python_best_practices_3.pdf,7.74,software_engineering,low,10,python_best_practices_3,,,,True,,,,software_engineering,low,claude_code,800,True,False,5368644ee5982bd0,,,True
9d0ab29d76de454b7be5cef6a3693478e2b32e01bca290c1c556db92cffa87f3,reinforcement-learning-ebook-part1.pdf,8.66,reinforcement_learning,medium,10,reinforcement-learning-ebook-part1,,,,True,,,,reinforcement_learning,medium,keyword_text,3898,True,False,9018522d3bef598b,,,True
286c6ce39249f7bbe26007b70623f5683f1a0fe830ba6f3db635b0b9bf6ec9a5,rspa.2019.0485.pdf,1.02,unclassified,unclassified,10,rspa.2019.0485,,2019,,True,,,,,,,18212,True,False,fbcedc823d856b6b,,,True
849822456aea3196905aeaae87f42893c6b782b23d41b7f31d2b190359399f2c,rspa.2020.0376 (1).pdf,1.41,mathematics,low,10,rspa.2020.0376 (1),,2020,,True,,,,mathematics,low,claude_code,19248,True,False,1da6673d77958bb0,,,True
7524cffd3c80bbc57b35a8e81c3c627d80625da1559d3cc4c4208b141482d30e,scan0004 2.pdf,8.44,unclassified,unclassified,10,scan0004 2,,,,True,,,,,,,5377,True,False,2cbd9fd53ec35969,,,True
da378937483061b2b9af302ef719183b730addeaeab51d8f6aac6b622880d133,solved03.pdf,6.71,unclassified,unclassified,10,Scan0003.pdf,,,,True,,,,,,,590,True,False,974a5581efb35777,,,True
21cbb0f1349fc69462143c3d04d10e2c6c41342e9e0c995ac29657286ec9eef5,stelprdb5289737.pdf,5.75,unclassified,unclassified,10,stelprdb5289737,,,,True,,,,,,,5410,True,False,06aab7cd989c312a,,,True
071a41a3fb4b9015e930a92c21716f416ba37481b377caee037f0f7d57574f1b,the-importance-of-non-pharmaceutical-interventions-during-the-covid-19-vaccine-rollout.pdf,8.75,unclassified,unclassified,10,the-importance-of-non-pharmaceutical-interventions-during-the-covid-19-vaccine-rollout,,,,True,,,,,,,23276,True,False,fc75690ea037f1cf,,,True
e9b3c516d3c4453209ec323cf9f53d5d2ebff536258b10542edbcf3073e11d70,1-s20-S0895717702001243-main.pdf,1.18,dynamical_systems,high,10,1-s20-S0895717702001243-main,,,,True,,,,dynamical_systems,high,keyword_text,10647,True,False,72bc7b43e2520354,,,True
a6fd766ec1b3f77283b673be5c05cdebd3307316d2a182280ce6b8c125f24f7d,1208.4204.pdf,1.42,unclassified,unclassified,10,1208.4204,,,,True,,,,,,,11320,True,True,7e606e426da9e52e,,hash_dup_104,True
20e1c273a68922341490c6da701a29f3ad58964ad83eaf5c37aa9aa45530ea24,1602.04658.pdf,2.45,dynamical_systems,high,10,1602.04658,,,,True,,,,dynamical_systems,high,keyword_text,21625,True,False,400f9b67c28c6e97,,,True
08399b46e26f60a00761a7ddd3a1d2561fb97db27db050f057921bd9aa380b9c,1610.01218-2.pdf,2.38,unclassified,unclassified,10,1610.01218-2,,,,True,,,,,,,10139,True,True,d5e826d595ad45c4,,,True
33c7745a5925644ece3d76d5515b459ef53fc85e011f2d0d59f8f328991a1991,161003363.pdf,2.65,unclassified,unclassified,10,161003363,,,,True,,,,,,,8336,True,True,fac97ffcdbfeefcb,True,hash_dup_131,True
d9f6e9e5fac2a0fe8b41251b84c32ee0994510ca379ecdc95775a9ffabb22136,181105807-2.pdf,4.68,unclassified,unclassified,10,181105807-2,,,,True,,,,,,,16526,True,True,c4a51fb7ad7a1874,,hash_dup_152,True
4cdb1510e971e70d42476cbafe3000dcf636d2b48c41dd291b18a2f876f82491,1904.09387.pdf,2.89,dynamical_systems,high,10,1904.09387,,,,True,,,,dynamical_systems,high,keyword_text,9545,True,False,202fe9d802b574ee,,,True
7fec52da621103d64ff3158884840b4af4e6953612c01625323f704d64e04447,2303.18223 - A Survey of LLMs.pdf,1.8,rag_llm,high,10,2303.18223 - A Survey of LLMs,,,,True,,,,rag_llm,high,keyword_text,30147,True,False,2a45add6dfa174f0,,,True
d0987bf4a07504f121823fe5a05bb1ca6ab1addfce012b96585151aefc6d2a03,Brandon_Behring_ProposalVer9.pdf,1.91,physics,low,10,Brandon_Behring_ProposalVer9,,,,True,,,,physics,low,keyword_text,7928,True,True,9713d96fc8a154f3,,,True
2941ce96a92d9c229e4fdf76cb23d9e86e0959392b93b4330154679836cb81d3,Brandon_Behring_Proposal_Long_ver11_2.pdf,2.6,dynamical_systems,low,10,Brandon_Behring_Proposal_Long_ver11_2,,,,True,,,,dynamical_systems,low,keyword_text,5090,True,True,d12b7e2f518c6726,,hash_dup_196,True
3a53e4414a5ae34da6f087487b5ec4622654a9d6f1b54620cab565df8c806ccb,Brandon_Behring_Proposal_Short_ver1.RGpdf.pdf,2.43,unclassified,unclassified,10,Brandon_Behring_Proposal_Short_ver1.RGpdf,,,,True,,,,,,,8740,True,True,dfee0e3c8539954a,,,True
095eaf9837879e4b9a57a11901b0e9d1f374bfa9f2ff2d51a088d59c17d8316a,Distributed_Machine_Learning_Patterns_v4_MEAP.pdf,6.91,machine_learning,high,10,Distributed_Machine_Learning_Patterns_v4_MEAP,Yuan Tang,,,True,,,,machine_learning,high,keyword_text,5328,True,False,9b112ce2378862f2,,,True
46dfa13f936843d85df8be2fa22724c9a3961d5a5a7eb06d19c63c70015c0ae8,Distributed_Machine_Learning_Patterns_v5_MEAP.pdf,7.78,machine_learning,high,10,Distributed_Machine_Learning_Patterns_v5_MEAP,Yuan Tang,,,True,,,,machine_learning,high,keyword_text,5334,True,False,23da70b25a407017,,,True
1eb48d4b74783c708de3e0aa1b7153f5f64261d8619d5a85fbbb02634231b650,Distributed_Machine_Learning_Patterns_v6_MEAP.pdf,8.92,machine_learning,high,10,Distributed_Machine_Learning_Patterns_v6_MEAP,Yuan Tang,,,True,,,,machine_learning,high,keyword_text,5334,True,False,9765d6f46ddc0f73,,,True
04f2cbff9176e5daf6d4bdc8628b4a7c47017b7667a03a424a3d5fd0b1640843,Distributed_Machine_Learning_Patterns_v7_MEAP.pdf,7.37,machine_learning,high,10,Distributed_Machine_Learning_Patterns_v7_MEAP,Yuan Tang,,,True,,,,machine_learning,high,keyword_text,5320,True,False,007a7f4f441e1644,,,True
